GenotypeID,Days to pollen,Days to silk,Root lodging rate,Stalk lodging rate,Leaf length,Leaf width,Plant height,Leaf number,Number of nodes with brace roots,Branches per tassel,Tassel length,Tassel branch zone length,Tassel spike length,TotalGrainMassGrams_NEmean,Yield_MImean
K47,75.2128257718216,81.0701159994346,-3.70971435027874,2.64089971576871,86.9094986206342,8.84305312433717,173.480170980937,12.31164647003,1.75191648538896,13.9620561658498,39.7674893140856,14.2304322093302,25.5550440628536,315.750393045823,198.746008556758
K55,76.8029641784419,79.4158008994133,66.9625259070647,-1.47137886590874,74.7535810535946,7.9908034942992,159.462830410934,13.2706408503785,0.682637271755145,15.2622551302466,32.2717102253396,7.96523238367494,24.7561987995362,573.266910126513,270.530752818912
K64,80.1361303086167,80.2393076327607,101.447270017825,-3.18086791056637,85.6265914655379,7.92335409800636,196.201495806872,16.0568643153718,0.759946382768355,12.5144646619802,30.9358825758749,7.66610669105945,23.104947527273,635.014563162667,656.075000506822
KO679Y,80.5076437646895,81.6421419904554,3.23771420474147,4.1337900797945,85.2547337275244,9.10547601609351,183.514902875524,15.5592500877316,1.24234371140218,5.92726751281305,34.6211055237133,8.79709515889241,25.8810827079263,633.631888798077,510.917174065772
KUNG-70,70.9887394090603,73.9150077845895,-5.70557878951671,54.2099571590932,67.1460270058176,9.40918830649544,131.514399192477,11.9848465389377,1.61884493932437,11.8110989403429,31.8684013538815,8.3709258906166,23.4806039762896,371.039403436183,425.606009232148
Ky226,79.0612520626768,81.6031254882132,103.532657801641,2.68374376422748,85.1117551550102,6.73476449584656,194.948196715331,13.5998697759267,0.778150295851138,13.1587498484349,32.1794890317976,6.10577752499987,26.1355148008314,329.990987523798,495.26740621948
Ky228,79.7346389542197,87.3122594106873,2.83285579393331,2.10580145078322,88.1869673171053,8.04664605743996,202.980496106484,14.6417648473461,2.09107361037381,18.9314667773863,27.6032003412582,9.06584573740463,18.8115569343754,407.347791400293,324.900123011124
L_127,65.7862773990085,67.224098272606,-7.04812200890106,0.197214326436838,71.6878949157541,7.03490538886427,146.41952470825,11.343682309965,1.50663018598324,14.3710423474654,30.576658539789,12.3247114566455,18.2612788596847,517.751220728706,507.500241399562
L_135,65.169823856225,67.3941876757683,-1.49195359650208,-0.922382538089672,74.5091055334184,8.02166497206742,148.973130328113,10.5042146132077,0.306306135752677,12.4617947812921,30.4516900747215,11.3167661555635,17.7486437921538,528.710777224197,381.11328024507
L_139,69.1885655032503,70.3695051645903,5.43604628301847,-0.109028393895854,77.4627721963973,7.86705358606044,189.749566067517,12.3617749038402,2.74709687531245,6.73181688626229,30.1737022409819,7.19789118309441,23.6984412201227,571.056250834473,690.671775454334
L_155,67.4424223840967,68.8444713388117,-9.212321485757,-0.463833565332933,78.7707474150115,7.20007557531115,159.592537864165,11.1464014924445,0.991068563181338,6.73105691814246,33.5495925916692,8.15849386322247,25.6192737266507,553.391090605985,551.491989599522
L_289,75.4661943939212,76.4782693468981,-2.66589484467488,98.434180088111,88.475795077299,8.38417559044177,205.23530826446,12.8898699072841,0.33737852547244,17.1005599714972,35.2150721848612,10.0804247560947,25.9905875964238,545.493195699488,128.687427522101
L222,68.4545819904049,68.1577994797991,7.72685849199571,1.40952755488771,75.0123915523237,7.39385978533717,165.037704586111,9.40958718881479,1.73185337178592,2.791414101037,26.4963741685506,5.75894123251304,20.9109087211221,523.261289780336,406.887583515944
L317,78.3183997547411,85.3016934432739,8.16814247807898,82.3701924761108,72.2283864454445,9.62947901227807,233.180738185733,14.2029605034772,1.01309425889478,13.4734190534401,30.7891419953467,9.14175355209768,22.0222482489823,366.992094615766,224.81309731241
LH1,73.4306285430592,80.4915223101899,-1.04396644540885,4.43723801952888,76.5562353412317,8.83718497399634,148.132178165689,13.25875063212,0.289358170877507,5.72034803128177,32.8186776810323,7.03550345742783,25.5263289085026,545.969725339854,577.022151224638
LH119,70.9954973562151,72.769577872411,0.770065457396996,0.293939352588015,78.4742538457971,8.18919493953179,174.922181776304,12.5134485337224,1.07191878322997,8.26210158163901,34.3096200598346,11.2462391973309,23.3810828019481,778.649432332236,473.250961867816
LH123HT,75.9215253331091,78.1585944186885,18.1669263125072,0.386254241480597,83.6146315323565,8.04479649265023,193.798576804055,14.3300278569369,1.96802451728998,7.00198491646055,33.2188178575482,8.33204847616544,24.7180474727236,504.437094746314,540.458653902592
LH127,67.173872595666,67.2258820044247,-3.85807279173242,0.971029873819316,73.2327391715897,8.15391685603056,173.329126751282,12.2267438841151,1.53341992715595,4.14992447740466,38.1678470220408,6.97052498069624,30.9985781217662,631.119530131302,590.75874180287
LH128,73.8084711352214,74.4648702197427,-5.74447532347035,2.23146860510629,74.8737968322265,7.60816430369113,173.792802068679,13.1376097949557,1.86473952031091,6.82531588513568,31.3891565357569,8.08969789565364,23.1140718962349,665.782632123947,602.728373232534
LH132,72.3401487785422,74.0311143965103,8.43960332550546,1.91775706858065,82.4040726967173,7.79676786446043,168.568563633579,13.2730885420537,1.62582048733309,8.03409916282277,33.1761075247954,9.85501727182346,23.1295771598228,663.894220975469,682.937275142384
LH143_(Maintainer),70.1101272719264,72.5700851247863,41.0908579977222,4.31694503576752,77.6732084106112,5.8293383188948,187.44057592267,13.3121012076776,0.984305377230986,11.1046924071156,30.621544580968,8.57374814798279,22.5284806622496,426.269112509905,422.296005335662
LH145,65.2122556839403,66.1104127417119,-0.413903815989717,0.727921725085679,68.8844642754089,7.26447080775201,153.389643675476,11.9949840777333,1.24441616433,6.62100129456836,28.3914928913369,5.18911036693249,23.1372105036055,510.285479206203,338.607902842388
LH146Ht,66.8538961281189,69.496695383804,-5.58837830526685,-0.0638012983403898,84.1440807405032,7.49046559918895,180.388011329751,11.7327977931646,1.15868027798542,6.84150034000519,32.4826530614622,6.86664178530557,25.2140989489585,501.646017699723,368.741883782502
LH149,66.7523699414225,68.2974587092545,-0.585706342944895,1.55559682645132,67.1168899337033,8.33288742096207,181.120297650763,11.7162064889347,2.28569353354945,6.05232571361311,31.7213925068097,9.02642564643577,22.8007169312665,737.052772062017,546.644608257766
LH150,80.1482058070359,81.6056744449991,37.4805032481014,10.4928593287907,79.7528740210426,7.93217972015189,210.276584150672,16.0488535875549,1.12622270882811,6.7745616237939,29.5182177362619,6.26733657060382,23.4979710002322,644.060701751633,488.546612627614
LH156,78.6064548312619,78.6121341463899,17.9538273155844,25.4011743704247,84.8842014139014,9.23236652167284,160.564626715806,12.5567494869659,0.509737626468748,9.58407955420755,38.1167953930028,10.2804468781985,27.8593712842048,490.40286790635,554.966116091488
LH159,82.6512963141789,85.0618974743777,45.3898319192201,-0.77389945364264,90.9674754772883,9.38851072414361,229.373959586723,16.0116267339059,2.11739903774991,5.3825071316365,34.4607786289348,8.51544088011813,25.7282166233746,101.564483165716,574.10586841003
LH160,63.199009621567,65.8193800956945,25.310647430063,0.780527466106535,66.3282256740463,7.37172960923512,169.068678798296,11.6085734943835,1.11156070528822,9.48800272671114,34.9771724330384,11.8973840292303,23.1455923380185,378.605823794767,449.682417603246
LH162,64.9763668106247,66.759908162107,-1.20080619938354,3.90430021716838,73.1721644813835,7.009270912573,161.32247767129,10.1143032292078,0.345172760751108,11.041862560813,32.4312684130222,11.1785823368139,21.0734890377979,577.884116411763,597.537778160618
LH163,70.5735248437013,70.826218819221,7.17097413976321,3.70415614173549,70.5841401392704,7.80943135724718,172.547330897625,11.8438917911576,1.47042453390788,4.90112509877438,30.0630517006022,6.50397827973261,23.1365166829583,498.138046035175,443.35589550838
LH164,66.0407227393797,68.5424276419062,21.0829565198089,0.872741134441365,67.5356863042894,8.49680110478661,150.465482198822,11.1505357447636,1.04241880382361,10.8024998885589,28.1098184853282,6.64154172637343,21.2299946515875,526.106404684833,468.66258770721
LH165,68.9380266109258,69.160566610841,-0.308494701083979,2.33907626968398,64.1289532932893,8.66415593659933,133.725716798324,10.3794324696528,1.28083331906485,7.1345238790777,27.6518038996806,6.26382416396359,21.2294286327082,598.713160499259,386.799069392968
LH166,69.2307409561502,69.7118607497824,-8.87021379270825,0.902188889229756,76.6174725933511,9.96005716598307,170.287064711527,11.4310050467057,0.641375298560265,2.45664312944574,36.0113517865356,5.48982536770313,30.6937298577693,499.932451319764,504.228852628702
LH167,68.0301961338224,68.5650014836679,52.4667292768076,1.40251207253751,71.6001434100832,9.2973542469414,160.566303877724,11.0791034778129,0.655663737367554,4.56726978319707,34.1466929839431,6.82712891344546,27.6147769460472,630.39538265516,549.396832089588
LH169Ht,68.7041395195232,72.2880260287744,43.7482466944558,36.4586540062992,68.7174087102526,8.30857943024701,166.489806094253,12.1070852253436,0.581836905767589,6.36311872682916,31.3727472032618,7.4448057859457,23.9729896059297,476.468142491608,547.043870904156
LH172,67.1173858312419,68.7705735363458,-1.3428243752579,0.434313476737654,67.6644986812327,9.18684675779635,138.1807406085,11.0729804744135,1.35927423821011,4.01944503684829,26.2290981338112,6.01289211027705,20.5884937302253,482.766783976919,527.337883411544
LH175,66.3410991766939,66.3709088580728,93.178353346643,25.2082657118547,64.5383549127215,9.23840251373609,140.918853346434,11.0520965290592,0.714783700111859,3.04744801598703,30.4423447453577,3.76770816913873,26.9041790952616,623.42900581894,571.692140349502
LH181,71.6197264542752,76.7574663652288,42.0922286467495,-2.29710653975494,86.6167863894552,10.3967945928637,203.699650258561,11.1206960111836,2.04728463332765,4.39907971024807,37.0676969310107,4.59343236983641,32.9120486381184,722.548566675249,787.72864476541
LH183,73.1400673754551,74.3919286116858,-0.230193902472861,2.01393844287707,68.3623345431992,6.72323660224817,188.187958293069,13.4201782424043,1.8729634652712,7.89174516977592,34.2471729795754,7.3935852522615,26.7147056317321,425.542578298264,529.551101721138
LH184,76.8747516529299,78.152559531219,8.69403938219969,-1.22313047229188,79.2054323540993,8.7908483280302,168.039711519119,12.7240613870411,1.82936468154992,5.95066920395438,28.4227456543989,8.06655347722617,20.3342455952193,516.062476466772,576.512204579644
LH186,75.0746186194847,74.6127835474846,0.602847191998395,9.24419915676053,73.5563142318203,8.59420526674644,186.146099212456,12.3318419052831,2.34222755186696,5.01860753179327,34.8145075229067,5.49928805957063,29.1258511487456,733.502279782056,717.954398659578
LH188,76.296383115621,78.2935347183904,48.7361410923486,1.73216624652178,76.3986087236898,9.0769067208221,204.130270589272,13.9982924922637,1.87063670898827,6.87285070822739,36.6477627721875,6.80483334904932,29.8545779119696,658.875696384048,621.297622651316
LH189Ht,72.4948661190526,75.1094909930777,-6.4962993876098,1.0065918079998,82.0121735543515,9.39746376747845,183.800009476565,12.6002195649738,1.50514431818004,2.76974717499341,31.8220153753572,3.20449874349288,28.8604983044278,614.794184798042,621.465860292834
LH190,77.0386269108022,77.3705357579333,35.6852460382411,4.23520085455209,76.6538549899743,7.5262881800845,188.563584763394,13.5857985381081,1.43412952792375,6.54272050654625,33.6582775327906,8.84721771800227,23.3563236890732,596.181768853063,534.597715502992
LH191,71.6318968819699,72.1366646486157,-0.0993749532185673,1.04773568763872,81.6884288742239,8.33964772238795,170.635640813267,12.6283404519445,1.34257686401156,8.56914772573539,31.2584502861767,7.91845584932789,23.5679709924134,841.706840151083,864.769637547122
LH192,76.6618826482144,76.4292651767007,-0.35671168019265,0.104940358173394,84.2501417627543,7.67400165337351,167.265779595413,14.0168420316534,1.09070469666612,4.41586672324009,26.4455322562609,5.86804047955858,20.7240406454198,575.616199127345,613.795086711122
LH193,72.6167531947055,75.7382410383557,-0.565754840078989,1.88445570621411,75.9773024236649,7.79373239164244,152.680775950562,12.6273809198965,1.58837113094695,4.87940351227455,29.1119145914862,7.69696037113249,21.6472285349252,818.019556687978,575.121640306816
LH194,75.1676897656309,75.4006974137491,45.5434404086609,-0.491396342889293,78.0689387217365,7.27703435892095,166.052548791242,13.191017558909,1.33325195348238,6.33471275573545,31.1955974958774,9.02337818672012,22.8021096931148,516.950975610031,578.438124200734
LH195,76.1679558758191,76.3013138024291,51.9197511776646,1.15857423492397,75.2057911228134,8.84249376131951,155.123305974301,12.7708653536233,1.05173290822918,6.62774443804738,31.8565396407628,10.6497490632858,21.0775567069018,644.53086577596,549.982611640746
LH196,72.1021155476226,71.7858391870198,-5.50299481154153,11.1792552169243,81.9293085319363,7.52153340888317,188.346888642984,12.5286537221563,1.1275508419296,5.87949568151555,32.1298810942285,8.62875323805845,23.8541409119299,761.364970675406,608.356742008458
LH197,72.6749643667853,75.7868298163555,-1.53701344751636,1.58766851095314,85.2641798620034,7.31814089396537,209.036317638312,13.7466283546973,1.70679645618142,10.3563601317909,32.5776479217908,13.6112032468399,18.8725712605043,728.613637934465,682.359032796156
LH198,73.1802071932176,74.4864867113777,-1.85800596795653,0.417221289025722,84.7421707369316,6.70754303852002,196.749512532182,12.9005461785949,1.51061072876902,5.50985467134258,25.4656282679665,10.1470445738178,16.4431344774846,792.94373594012,545.122403547168
LH199,71.9981617147458,74.4294323438966,1.22579446883752,4.91803605328263,82.2051990146886,8.00279502788302,159.079747372012,12.8347844442659,2.47742947485838,4.81390918688935,29.5032594493307,7.47311427021964,21.5616597890586,693.802105502796,647.379828354802
LH200,71.052161869874,72.6731005842235,-11.0881342663599,2.85076806066863,78.1177913013832,8.38201529843671,172.920043452468,11.7828188098857,1.46189883874422,3.98328766614557,29.4321779816482,7.39433967582948,22.1325712092104,658.543443972384,618.811097341722
LH202,69.5834483810262,72.2954864051203,-4.36008190751808,8.24813655422224,77.7904091544997,8.46618248082348,175.885912113803,12.0003660416275,1.20609956392631,5.37242997021699,27.6912314198723,7.51851579892437,20.2234917202335,576.817524767003,421.22023048873
LH204,69.4197445670805,72.5016217344021,-1.4625343669089,0.501652434126671,75.2737727850964,7.39376565473598,174.608298448939,13.2623182969661,1.27864931055397,6.58423137386472,33.5662789987642,8.50011522586972,25.4024997542178,511.649026739909,585.62318901748
LH205,70.557986648211,72.9789931511154,-4.21491555344607,-0.344990510738217,76.6109513954366,6.8803713458471,177.215219954358,12.9173314464653,2.13923306631954,5.22748418040022,30.8246876137172,7.43342806122564,23.1813624659518,853.967056978345,389.419397510492
LH206,71.1725527495911,72.9367856185223,2.24581805114794,3.34191797925552,86.3320608555129,7.94899301501016,167.829000755788,11.7127868672853,1.46551983174769,5.64533139610725,32.8083966240788,7.57778702766131,25.0880505354066,502.761795450505,412.436785196518
LH208,74.3386266064601,77.0828084768794,-3.69759188503165,8.0645749909995,85.503051583997,7.89579688995917,175.744503621531,11.7281497860868,1.33375052423408,4.5137081712793,33.9681072546665,6.49292581308595,27.6234847525785,370.245499360101,419.09975744451
LH210,76.9211176279759,78.155475211443,19.5425364974258,-0.376905177370064,80.3648511818932,8.9079877802204,200.965364645307,13.5238198215048,1.52444172583359,9.18166409669015,35.6818796453541,9.32524414671243,26.2554286648573,535.966492530897,580.088228632588
LH211,75.7753609835532,76.1094766533333,-3.18377894890537,1.94127097971926,76.683354630088,8.40778869468821,206.290888307782,12.7785021557628,1.58475772478709,9.09112821991139,31.9700834104136,7.98502234091856,23.7571854138651,514.138715924708,513.397247999976
LH212Ht,75.0265851925444,75.2972823626984,3.29887781476646,87.0553489610858,79.9809816616363,8.09555634100885,180.396614572772,12.4193958992688,0.846451648220565,4.19885072478034,32.9876947182604,5.18668312514798,28.0917464410659,537.253774056982,527.18101384134
LH213,74.0440999229117,78.0955188719641,4.19857474045552,2.53452870015272,74.8513986516445,8.10606685337727,198.602442485048,13.2219760028229,1.5729435071455,8.55496509827379,32.796799775144,7.96683812934562,24.8625370762576,745.74650163106,684.921292540704
LH214,75.9826468766892,78.1690374955429,-1.31454040615113,0.0346453468338224,78.253667129475,8.95981519677057,179.322511940089,12.6429552417035,1.60649851515768,3.28906521681021,30.2358106468604,4.16481072365208,25.882596339487,674.627041187695,544.87657371088
LH215,73.5742000496505,75.6360907434162,3.9276046364397,0.416216554318763,77.4834224420589,7.36680908717429,187.459594040223,12.2159662990426,1.12084950975277,3.67851698748358,32.8849777120605,6.16208841198984,26.7393565640474,504.171694215609,485.987572927342
LH216,74.7226984431049,77.2110054953766,-2.41748139555491,-1.89988036579585,72.541438286792,8.40461194189734,172.97912866926,12.6737496632993,2.32385833461033,6.83905892062164,36.6320906908559,8.96569510098014,27.4553465709455,694.342899599595,691.409782220584
LH217,71.4224067391495,72.4816780882554,55.639899157169,3.26362994428112,73.9099915985563,8.95174519870144,161.693402883252,11.3570481309794,1.51851735290363,7.77004680777625,34.8472206300811,8.14429490341152,26.338647710877,589.649308043024,602.632087354592
LH218,76.2600969457836,76.9602775903164,-3.74887611464114,2.28234234569961,77.2494750134574,9.80536129278187,213.218002926027,13.1469755721927,1.82811124535493,4.53274305586479,36.0373214432312,6.53271785452263,29.5418522955538,780.258321915914,774.281370074372
LH220Ht,71.3352141267768,72.4505412226902,-0.271686433543502,50.0086290762689,79.7082606292459,6.83794402283889,166.747874880699,12.548625048072,1.04757589903593,5.25351708707511,26.208516155846,5.4912101520684,20.9862427247947,553.688753315225,373.321551914268
LH222,68.5608229080635,68.1782603599999,9.087983457718,5.77626397454903,70.1574358386788,7.11090375653515,148.899753869076,11.8591340003637,1.90076204950988,4.8554041340315,28.7239319226978,4.73729360537503,24.181634707288,576.829591242194,421.454404056676
LH223,67.7550383059939,69.7937963378206,-1.9218535006592,29.9515014385387,74.3955352817722,7.35806089583956,153.116882799064,12.8823279091279,1.18737957788466,7.9980905562908,30.2054346155849,7.90783642101583,22.1993052634121,482.559585402391,340.620630005042
LH224,73.1947034082165,74.9616449395735,-4.15536884395424,-0.879224136368636,76.9720544660283,6.9077120292675,185.057939601019,14.1517781374233,1.41878781324902,7.51882159001646,29.2598442739301,6.22472865764684,23.3855289057162,515.372806936812,433.541930129764
LH225,65.5644923937689,67.6165188381976,45.3392955717643,0.41161447858289,74.8242709426831,7.78435661777479,165.165135121018,12.9763365611537,2.55033255966877,6.42967827400358,26.7269212402682,6.32375551853659,20.4887726650247,518.985141509157,482.088922074
LH231,71.1885546937907,71.5730494967413,-0.814566218440614,-1.16169397803786,81.8372170235497,7.77553183308084,166.17820880247,11.9087744087465,1.34024487237058,5.2150895574924,29.353677837592,7.60220457158823,22.5996993569589,717.397062372786,565.900309262736
LH250,75.8889022609358,76.6721223658879,-1.10811242611869,-0.615543845571551,75.2259109906363,10.0806049237533,203.191346611542,14.3004454638975,1.49810296270959,8.23876517121681,33.0669148852393,5.15405227881105,26.6534874378792,680.101735446695,687.90194365866
