GenotypeID,DaysToPollen,DaysToSilk,RootLodgingPct,StalkLodgingPct,LeafAngle,PoorGerm,PotentialPollenContamination,EarsPerPlant,CobWeightGrams,HundredKernelMassGrams,GrainPercentMoisture,EarLengthCM,EarWidthCM,EarFilledLengthCM,KernelRowNumber,KernelsPerRow,PercentFill,SouthernRustSeverityScore,LeafAreaIndex,LeafLengthCM,LeafWidthCM,PlantHeightCM,ExtantLeafNumber1,NodesWithBraceRoots,TillersPerPlant,ExtantLeafNumber2,BranchesPerTassel,TasselLengthCM,BranchZoneLengthCM,TasselSpikeLengthCM,TotalGrainMassGrams,Anthesis,Silking,StandCount,EarHeightP1,EarHeightP2,EarLeafP1,EarLeafP2,FlagLeafP1,FlagLeafP2,Ear.percent.to.Flag.P1,Ear.percent.to.Flag.P2,Number.of.leaves.largest.to.ear,TasselHeightP1,TasselHeightP2,FlagHeightP1,FlagHeightP2,TasselLengthP1,TasselLengthP2,Number.of.ears,Total.Weight.of.kernels..g.,Moisture....
B104,75.8407090409416,77.3603970642166,6.75547355179066,3.38195327705721,26.46769833267,0.991082449634144,0.936484425142621,0.992575633204767,15.5321576354827,24.455941451171,8.55708336875935,12.6207272549062,3.99814096955934,11.5003324694598,14.2318752721423,24.8506970432162,91.1807626265011,1.47667927478929,4.77790349671883,87.918419404206,7.8977664721963,158.832416912869,13.9684964188851,1.42697769772968,-0.0136256493349357,15.9283525691761,9.38313745271375,26.4227369118185,6.84606952476135,19.3392988638838,538.745553025082,18.268099117142,21.4070368607462,39.4661031740242,82.6312482997531,80.1817564176211,15.5020258685659,15.9974958236962,22.5599586399732,22.8738871783522,0.688615587684382,0.698650708441144,-1.34940797104742,174.50172062211,173.802004507096,144.709396688956,144.908943561981,30.9716862148244,30.0681206385122,4.01215351573838,303.744288065761,9.22349514804196
B105,71.1790022052726,77.5592160697285,37.426403311991,25.896856423161,27.5776012118078,0.995764676383571,0.972025722647783,0.994897503800553,17.2025877239486,23.3871610601494,8.21777362901239,14.2032788001137,3.97845668819249,11.9936541532729,15.7958530065331,23.2799337381701,83.282465515869,3.59711299350899,3.22754950610919,78.4640950725323,8.64924655357243,179.439043254033,13.3081744976857,2.94837808755204,0.000198718836679727,15.2845754348334,33.1644588731366,36.160686277068,17.5016404450928,19.1724920474426,510.010710032842,17.1019574465722,21.3565825060084,35.4431251600221,62.1651836017723,72.1257264097561,12.4288234594727,12.9560504884264,20.4808462824327,19.9581602881673,0.604784093320953,0.651803429766937,0.18461283899689,221.316604578171,213.596136726043,175.902182185539,173.953779641271,44.7575054158363,39.6926933712171,3.99455603463402,380.853925351673,9.20067410123203
B106,71.9242831223235,75.0269310824568,6.64112452728525,23.8941405506782,25.649191553249,1.01176941953648,1.01075711838591,1.00298987424902,12.7428241875204,22.8753210028859,8.25017746908804,13.6324014983762,3.18515425278294,13.279572894473,10.4424283348554,28.9254000519999,96.4745413705528,0.521590625828386,3.24162675673791,76.9581383152129,7.68442161358696,195.281032566729,12.6326534021684,0.811053918403623,-0.0123541166225956,13.7287258894641,8.12186967265685,29.5909464306676,9.42472290341998,20.3493383009163,531.466494504211,15.7518481364071,19.188260318651,42.0251121808753,75.0736094786195,95.7881960114977,13.0759579361008,14.0124967203164,19.128957182597,19.4724051512315,0.683856221850239,0.719925679031973,-0.346036651089428,204.957021403325,210.014697639343,171.59775615474,176.046207308528,32.9749960458038,34.3502966533032,4.02493665056174,144.008647558239,7.5282799450332
B107,70.1926602814691,76.5713056409927,-6.55328538082148,3.90212256010851,41.3623085828341,1.00509630759374,1.00611067185374,1.00550470416467,16.3999269865273,37.3088691713465,7.73651994876933,13.8415481667703,3.63715458573936,12.5266523428546,11.1390874632417,22.1418829553158,90.8616916779143,2.73229577644572,4.00158141814649,82.9119843442281,9.24991739106216,186.250288644403,11.4806393814467,1.35848590498185,5.84187551128544e-05,13.1930697216422,7.30594505740283,30.888591762857,10.2306538820759,20.5937627998826,553.451024803623,15.2438734920409,15.3481619476419,39.1914270183886,100.498509291693,93.044392697723,12.9480447435341,12.5010607371381,17.8432170420132,17.5520606778761,0.728991558715326,0.714255188608524,-2.0321122986604,222.478470710239,220.788833433617,181.77501585388,178.624856028759,42.1248685210184,43.8707852457103,4.01785625631854,277.213885514742,6.9616471195016
B108,76.3931252092835,77.6453100000036,97.2058571638298,0.934115968094901,37.4873688460008,1.00256152208797,1.01159129853315,0.996670283076872,14.9301329367976,19.3112250238434,8.10934332347709,14.430501222702,4.09458386779034,12.9086328298167,13.6571650437053,28.5449419362254,89.6164804213359,2.09536996808837,3.82307110828,81.8199793221361,9.27563854883203,194.537338078688,16.2145642180546,2.46044931948839,-0.0126610801668198,17.0953404838143,12.7964458567148,26.2908927030218,7.54676678640975,18.9905588746849,447.904677191917,16.7680970116851,19.6258801437814,41.8272524565008,65.9319736498291,77.0146451190866,11.0662835082141,12.5450901442615,21.4850165393389,21.5297981738655,0.514815727358057,0.582835531743225,0.237757221076215,181.748748974,169.29444584816,154.867063921615,144.954162567781,27.264452820215,24.7279568600225,4.02370199518539,240.566472831911,9.15387284568946
B109,76.7154387610866,76.8366924297683,-7.56232679070436,-1.64410998011404,29.7038495960518,0.998633652503561,1.04690968831112,1.00939788094985,13.3291953485484,21.7804831614285,8.49405995099646,12.8778373641731,4.10254325347657,12.0871421409722,15.1610253840824,28.8803751403682,94.0760303152774,1.20293577925105,3.85192034845126,76.9960988401546,9.24013798402186,201.289928778393,13.7920253945104,2.46380788373155,-0.0089480745929242,16.3184576467113,8.89857305040051,29.5937875630713,8.77366687854905,21.0307164496482,680.531341554641,18.5714144857922,20.8631506120055,40.0694983786532,99.2319458223498,92.5395570793829,14.0786048641199,13.9337315349853,19.9236307737427,19.9803853587265,0.705558841708303,0.69888416478679,-1.53426880282178,218.819607399059,217.776855563138,182.274508570369,177.853357067073,36.8665002376782,41.4044614045038,3.99474618938207,394.226595016221,9.19985401824784
B14,74.9419043982939,78.3285896382318,-3.18544385593312,24.3161861089124,27.2276271455588,1.01139765094124,0.980712716677654,1.00974841030568,16.3649408813482,29.3461130071597,NA,14.4711060347624,3.65259875533963,10.4419355050258,13.3136042248746,20.6101427965494,74.992300147599,2.09880358033554,3.39520766048645,85.4714488338542,7.69787817535634,203.796378690423,14.5030011081464,1.78252174488651,0.00437210392429467,15.3684595490952,7.16838203459122,34.8430020398368,7.85554751365078,26.9825623480532,455.288475208716,18.7459637358814,23.243700110506,41.6570791361123,85.8866804764641,88.1314380304857,12.9274721319122,13.0023648590818,20.4097126225018,20.9814896209921,0.635877232139502,0.621404016898157,-0.569210183606363,203.596063893984,210.658563214612,168.189301374802,170.692536920811,36.2098074663541,40.4642096529088,3.998946988993,188.345495842788,7.51773932342911
B14A,74.1671209276558,77.4447122719263,-2.36108978205347,0.00325991931223035,27.1658265988305,1.00877180928886,1.00225075834805,1.00055163434796,19.4649171396512,29.0005560478877,7.84563229857194,16.5121083085614,3.72650677941191,12.5909718251862,13.8312686485088,18.3132135683025,75.4840453343891,2.58017226698703,3.50600928513451,88.984966355621,7.4218680484652,185.582132170862,14.141116371601,0.60936905009756,0.00188079727448355,15.5040321382385,8.96234124148847,30.7205862767037,7.9312679645567,23.1519822806943,486.259322217038,18.3118061270184,24.7158450845431,40.95070951564,82.4369260586019,77.6115131483863,13.9300791476633,14.0033021582574,21.2523680374728,21.0410191507466,0.659431414618996,0.668925404563252,-0.599769096255402,198.065988820668,190.532016952209,167.303637221792,161.445354299803,30.8383132203052,29.415216346841,3.9910992381837,255.932964410179,7.8148091024099
B164,72.9680099310877,76.2882953296983,-2.00920403109675,87.7403066305506,18.3239049786991,1.00657628362268,1.03514501894205,1.06776558583151,13.5398024706674,19.7675950715618,8.05871119037309,15.6235134705311,3.68362898176862,14.2334635940073,15.2426894134174,28.5113748276437,90.3231771145885,1.70358757960578,3.59788993641589,79.8830976450884,8.0243115427342,195.810889985528,14.3889015456316,1.11512935246892,-0.0187947469112931,15.2341038223143,16.4548191997512,32.1208143264378,11.9142172931756,20.3714315255447,598.470368366195,15.6688370269894,17.2976077156973,41.4569348455261,78.4969642885372,83.3707222449576,12.3935073312717,13.0018150585569,18.9921622259109,18.8877451843596,0.654983731574148,0.686416907533898,-0.38988483336885,196.051986308988,185.760960320852,162.945012674343,154.70342481847,33.6362834422118,30.3340022246403,3.98755252902234,190.47159917583,7.7788674153628
B37,74.1828304996873,77.3924313805802,11.5254497702278,3.41863839246183,28.1531451983612,0.998828976707313,1.00479272758138,1.0518673022974,15.1349731721806,26.0917511099592,7.93997664165561,13.9745245642032,3.70284456100204,11.3966985383364,12.7933882589356,21.5369288222076,82.4207311860795,3.87150208530207,3.76360787498097,73.9221075299559,8.48272906493557,190.853192404971,12.84798797547,1.50192351053617,-0.0260308970551906,15.3376900540914,6.41784259269098,31.9494336892595,6.07736576424544,25.6021243933735,425.676183429043,21.0172007345272,22.943195318088,38.3151378674382,84.0197966298311,92.0641856306818,12.1148318203659,11.5296752131799,18.1391431228988,17.0506331519688,0.668716786279567,0.678982945507447,-0.285866181334605,196.401432885163,217.57916763467,161.64991998952,180.448018335909,34.9935857723063,37.2137270485457,4.0138517132125,250.885857392659,8.27063133046816
B42,74.4095258252536,76.1389860960783,46.2166686966991,0.440588890539067,31.9593972664897,0.998228792482396,1.00474869526323,0.999791970814237,12.9745243628471,34.1917124045551,NA,11.5411000129014,3.69254873434012,9.42248352818519,12.5297593633037,12.261486333504,81.6086968069966,1.20799494873353,3.93398112567449,85.9562897008618,9.10510236904377,189.243129267051,13.7181902475434,1.36146528165943,-0.0149233581080804,15.4037468463688,14.565669598179,35.994586257888,11.9999931037328,24.3042120675575,331.235411279298,17.7367234499105,19.0248634791728,35.9873300299514,91.5447564856901,92.7183630745308,13.9929166006739,13.9593651433446,19.0742679684704,19.0956493295508,0.734365371392667,0.732373725747921,-2.70756767142582,202.473933494589,196.439095020632,164.869057961597,163.444960771382,37.0327010750094,33.4784872021972,3.96791834327608,237.208669200968,8.17883499382437
B46,76.582781359008,79.1947020749071,46.0382531226014,4.32074153940565,40.4962616349677,1.00370203661349,1.00860415107992,1.00253246982423,22.2770225958104,27.7477925035353,NA,15.1428174153526,3.74755748493912,12.0502808829775,13.7782709883308,21.1570825753133,81.178299938139,1.1777988763554,4.02149798097943,83.5284180273392,9.31316827613679,193.35966978807,15.0216427305625,1.67812513563226,-0.0113625959529136,17.1193370960871,11.077224126354,29.7143947738623,7.6910007374021,20.5946229959588,446.29698414645,21.853086795678,22.3530905357674,24.9981335502897,78.0773437892921,76.3319878852983,13.6116003837818,13.5076612550375,21.7152235938393,21.4764418861721,0.628606108079121,0.631264983871875,-1.09997555682653,212.459362576067,209.199037187333,178.198000206853,173.583398561027,35.4443487912561,35.5179330390867,4.01013897571988,268.237188249749,7.96796535225526
B52,79.3160305736745,81.418402225676,46.2144575920853,43.574808829503,25.759347726586,1.00499691536273,0.970198522679802,1.00555454037848,11.2512704529292,17.2408949701273,9.5567361394134,12.5536511523619,3.26305450238215,10.1527175919792,14.4120171788279,19.1211585249479,80.8614422859865,0.221770371428686,3.5880563541214,78.6828361464184,8.124956024946,176.116051652285,13.7593051658232,1.46543568846361,-0.00421431308066266,15.669039920474,10.6557216015729,32.0426696742576,10.3412883377864,21.9495176749294,319.937485456078,24.1071266279339,25.4613803643382,32.6085359355344,93.819791530887,81.7382658611732,14.4216215512841,14.5014497945698,20.5051262494455,20.6384119360232,0.710106808072527,0.702722248374279,-2.39303542274582,201.779141635252,183.730740201934,165.156883768903,152.281142573808,37.6015888965051,31.1141194640131,3.98514413558386,201.910227331304,8.10776536311334
B57,71.2931647574835,75.6033031291417,55.6502749869502,-0.143866644264659,47.4441602806235,1.00412063518825,0.982035828312582,1.00038398616285,14.6423326565009,28.5785538884286,8.81462527874394,11.4371454938221,4.05527535931705,11.1712579002685,14.5257866022877,22.3686623380341,97.2943204518367,3.08648350261802,4.75679006484565,81.1450639471585,7.8901096494337,166.809372207428,12.6016429380309,1.34607706407664,-0.00823931510169092,14.4945247360659,21.6427235928882,35.1251680321062,14.6770640686122,20.7920436914249,558.422383474394,16.9721637019112,23.6561074181449,41.4372261240211,81.5605499326823,72.3411811481574,14.3645984682796,13.9499172973373,20.4066718605145,20.3468911904684,0.704456253173847,0.685020366890342,-1.54116121254767,162.551904802855,166.906521313729,133.23527229041,136.971485219868,29.9620885443163,29.9994102962868,3.96171728876203,223.618596482915,7.1039820988515
B64,76.7517941932335,79.7968708165635,3.08896138914274,-1.13780170341062,28.3301528323188,1.0046252607508,0.924764935632771,1.00259293988213,15.5984235642273,26.9330721982022,NA,14.1495357921559,3.50943911541225,12.0009834894627,12.3064692160827,19.4192720501846,84.085065453068,3.09247751463984,3.6852632580045,89.5322344727868,6.65328547613147,172.062974685603,14.3971712042184,0.634509780926625,-0.0208853045096931,15.835782212081,6.85321898943081,37.5427690802897,9.67558607619665,27.9914976969476,337.738051763374,23.4665891643023,24.8667618607002,41.3687973482918,85.1178020065852,89.2443117348209,14.4030101720317,14.9834048947364,19.9739231319987,20.7880799333175,0.719870537235632,0.717352005101766,-0.527946237679977,189.766448430789,193.894414107248,144.247040801644,148.520886369257,45.4939698569016,45.3256599830538,3.97725241001815,236.528522984432,7.48195983115564
B65,76.2816913903965,75.9686769208412,95.0169794573614,2.92058711013749,49.0908162603733,0.986552111320006,1.01616550584827,0.995938553233877,15.4391568323707,29.2990111459706,8.38276393039683,12.16169942085,3.89580219686407,9.89171705671147,13.9713455099143,19.9688844973534,83.1481846509459,2.38110354642436,1.83770550503992,76.8937369505282,9.87929719719093,191.154679171693,13.2085533122054,1.0757431877408,0.00502834662678339,14.7185759233789,12.1987561466003,28.4542470458161,8.77525922820077,19.4898039228904,461.422693958524,19.0101389965271,22.6401187085244,41.8439216988696,78.3254811663387,100.811729712944,13.1835105940113,15.0750843364054,19.7086019212623,21.0680841213743,0.670421512860543,0.715070364407765,-0.768071773505946,197.767336970499,214.647843260482,168.206124594669,182.305978939927,29.8741695791344,30.2335306568354,4.04140458758795,251.664924535186,7.28407666381547
B66,71.4893218940467,75.6404257680468,95.0316767711169,2.5224273457176,21.4971084048068,0.987831870863019,1.01439672237623,0.989782599510298,17.4313598289896,25.8969306657592,NA,14.7529882892261,3.19198093533054,12.0334375296618,10.9150823910853,22.862785965469,82.1756778840532,1.94986415017782,3.71063954405433,77.1712823209641,10.1435668539016,180.527186540066,13.4384285740504,1.79722577127767,-0.0143089251390698,14.8924318492052,6.98414169761895,33.740691707863,8.02524606101315,25.254300450287,521.30135467559,16.8423966830529,21.324697322275,42.6617079302546,96.9102586327604,98.270054134723,13.4100952318721,12.0221218951739,18.8690359657851,18.9933808496103,0.712427174791712,0.632651117092259,-1.42466682400523,202.661411099636,228.335338129743,166.506354060355,191.343087229144,37.3221389219734,37.0686493935878,3.99290830722927,251.388175147303,7.94159729748621
B68,76.2457121304911,81.6477355670165,54.3144249861608,-2.79766345067609,33.4197891482594,0.997426738773051,0.979064872716889,1.0102636464699,14.8580034772546,26.2338122010969,NA,15.5903947235885,3.76192103006709,11.9069173504359,13.9502652891259,17.3496022011887,77.0626765160931,2.02365055569485,4.09046826666016,91.4981587852938,6.50787051031214,196.428457618265,14.4611165731293,0.964152953512057,0.0163621358330484,15.566131973571,10.0792339580605,30.6844897269262,9.6688261605233,20.8189837280019,327.981282390881,24.7609879160478,26.4457371470743,41.7818636577902,82.0075577288136,89.5481297108944,14.075083892908,14.0013005025875,21.0580753230047,21.014131257169,0.669092395637609,0.664930787612278,0.164409480638551,203.788575667782,199.707371913179,163.544158163746,163.567533784776,40.7726934863795,36.4402775674626,3.97679464204362,237.302066302889,8.29847160144417
B7,77.1904357150797,81.6610131195951,-6.94017092227989,92.7387781787483,35.6817232467739,0.998080793863479,1.05006693714907,0.93510213620958,16.6608906159264,24.9187159238832,8.0806520667419,14.3443093986616,3.71945817062799,10.9399876770314,14.0865762231376,18.1200561534949,77.4574366962138,2.1024919234316,3.2136123546861,85.3334813498338,8.95705346613877,197.609426500242,13.6930850520377,1.10683585951333,-0.0132248835936787,15.346674698454,12.8857232050242,35.570654540049,14.9438696219333,20.7507906178296,352.61568809277,20.079706189189,30.8377672900764,39.3647332774759,89.0250715399006,90.0100683059039,14.0057290752587,13.9871360461704,19.3861786591228,19.4912424315312,0.724076770272949,0.700632044145592,-1.69508928299953,203.073097360352,192.531863476059,160.147179399166,156.859014436028,43.6328382089211,37.2555079765062,4.01548724432724,139.840631159591,5.55370107882427
B73,75.9352553872546,76.8147382682286,10.443172839135,11.1484043683547,19.7737249592174,0.998223276630869,0.95421684138227,0.993741074020639,19.6071252138651,21.2492874575251,8.56874790679484,14.1008454066816,4.47053692261731,12.7297071154655,17.799472989884,29.2611452028782,90.5416713179628,1.43428194977408,3.71543521806457,80.3703919690961,8.45369387611749,201.105552230413,14.1743174305839,2.38133240264525,-0.0201392092124298,16.1777527692924,7.06424410087374,27.2232964619951,8.85243056931777,18.4606638610532,732.181488806887,17.9511587318326,22.4517246641475,42.923760931629,92.8115274609142,101.274124820225,13.990098502628,14.5889129095771,20.0075992149796,19.5624379501301,0.699361434893476,0.745663370682473,-0.270250304991413,211.758596942289,210.102237521069,174.353028371924,168.37585486399,36.4371492940123,40.8617527781166,3.99756009074844,241.053105396464,8.58824823122134
B73Htrhm,75.6362424301575,76.6193598096674,-2.00878403808097,2.69422590882925,16.9597563353761,1.00162963423109,1.49763707428303,1.00330862091134,16.7662885422555,19.9546747811789,8.4214618144366,13.6424667491973,4.06033134850059,12.1042109025428,17.8786354459543,27.7454430614513,90.2626847612708,1.28712031682773,3.34414127777604,79.8709757480242,8.27248427454718,201.166558586869,14.49165958591,2.30442855625815,-0.0210757167412677,16.3778781393999,6.41721548307758,26.6277637128432,8.34579429451562,18.0794097858229,643.508988051478,20.4334273431543,24.4859918013693,38.7769237052606,88.2650430422773,91.5043067421572,14.9136802454131,14.4775000858878,20.5961534843408,20.0414395334584,0.726920599637798,0.723946972993319,0.0565883488361894,209.147183400764,210.625533018279,169.433046815464,171.361143747189,41.0305278817425,39.2264464146255,3.98832022816478,316.411817931753,9.41926582643032
B75,70.9786825466519,74.6929442610034,48.8219425756668,34.0718160352299,47.7872499800865,1.00103276197868,1.00783864089495,0.935453071508961,15.7359636526033,29.4171875904742,7.28153780812206,13.7101556802907,3.41797557986549,12.9847114790449,13.847515153821,23.0794379582208,94.5898863425923,1.33971155117172,4.29936955740673,78.6371256533692,8.61124768905287,187.123456380368,12.7916185924971,2.49919803930991,-0.00296427555696186,14.4642842423945,2.18846127166716,33.1332490140153,2.11418607926063,29.5254677728893,548.952217122139,16.783770892444,17.4439646674145,35.9858263346464,91.9266683062412,91.1500069957341,12.8074374444536,12.5006339138132,17.8041026642356,17.3699186931284,0.719757191718453,0.71608054879399,-0.932681758848189,214.344631053141,211.147218904797,173.756620194707,168.179641248151,40.7427190872631,42.3898934376364,3.97590130145893,394.801586076043,9.61499835923357
B76,72.0885277621112,75.6058484630956,-4.30756035960737,1.44790627401087,41.4545100775361,0.993293057407742,1.04195724025466,1.00200205511602,15.5229850434724,24.4368580736288,8.00490214130708,13.6375508673519,3.85954150254646,12.6773483005374,12.7159324146015,24.4615274554528,92.5474782725531,4.00585772707348,4.25178838119069,69.7809846179111,9.17558110865285,176.147588154018,12.3661300204243,1.70701622849215,-0.0141665785402925,13.5050802889893,5.82998159967129,32.6684628141684,7.31839131332105,25.562978857137,516.856977292981,16.5727064893404,17.4227775134956,42.8251355807112,92.5218470946156,98.0939602703988,11.4794217714761,12.5437768306071,17.3941368746371,18.0070785844951,0.660261256533773,0.697464493100261,-1.96193555835835,216.147134399571,209.753157642023,176.694248155961,169.802376842808,39.7030306628197,39.9423327541184,3.9935568098097,304.05638608163,8.57286466367722
B77,75.1462942558947,76.9414257816417,37.9410212985445,49.162649047728,NA,0.993035340218301,0.955290083063855,1.0669717026729,7.79209099923024,18.8140761165836,NA,13.4984052385566,3.27511246078692,13.0117783811675,13.5856819356339,28.0610723702774,95.5484052872498,2.42537054244482,4.48271113555344,83.828047658392,8.56694734947989,198.862485529813,15.0921522156448,1.21633983444377,-0.00219885162433436,15.885483438857,9.60633875479685,32.5962520599616,9.65208315185641,23.6452625680429,442.888310943902,21.1125631714139,22.0067071109275,39.3665206213508,89.206239423442,100.670730452429,15.9730502650299,15.9408007464323,23.0557594911583,23.440607384475,0.693193752995501,0.682735610576256,-1.84677046157501,215.413042062854,227.573638792099,176.407624904388,185.053869175617,39.4789231546823,43.142254444257,3.98293992651132,210.142761754379,7.51761961032309
B79,75.3192106472593,76.2800355924484,65.7704924765643,3.50921840398773,24.9673062700863,1.01165121238668,0.981233634443399,1.00606681151265,12.5946630828897,22.1444217806688,7.96302262934024,11.0305438954499,3.63935408818227,9.57092714805042,16.008914246051,17.2903625765198,87.5021956061783,0.982629452860168,4.36253664079732,77.5670713325205,8.36494214028166,159.423019696138,13.9613795373421,1.76064707224248,-0.00344401473886866,15.5312813624926,11.4257838896261,33.9089399093698,10.1988323749387,23.6522250934907,447.901448834746,19.8423786476902,20.6191356924852,43.0153736999479,96.8861183276773,86.1148739641979,17.0153897213639,16.9592882619667,23.0736326168747,22.9312690335475,0.738713800200812,0.738663447135147,-1.42281525033276,194.39926380123,189.623234466462,160.642497292458,153.455316605727,33.8068369807479,36.7665691414295,3.98084794603663,236.081520055027,8.39567424999807
B8,68.7301144056406,70.0082868042531,-3.99267666972763,74.3260438530358,34.7545818950541,1.49690890756538,0.938137090151378,0.997394818358707,14.2981468567583,25.3577793988981,8.64307821062203,13.4560623644155,3.89542455294112,12.7803118505517,13.7405705028682,25.5247775184075,94.5071148244094,2.64783975717277,2.62384533009908,70.7512268538762,7.44951963545582,188.47488836564,12.6495783221133,0.993346090321392,-0.010065171515889,14.1177098756134,19.0286816405956,28.9781361464411,11.2410222193169,18.2136840358672,652.686680113388,11.2651193159638,11.5643051988513,31.5046594241407,103.133315225711,89.8945861197232,14.4660129832167,13.4858632931701,19.4610450511653,18.4665923071211,0.74446791421159,0.730158036515315,-2.8449953279182,207.729357598927,191.077373762965,170.440133274114,153.166985237771,37.8514362871261,39.4339341538677,3.99224335783003,235.791984113467,8.39153234912128
B84,75.4789114634671,74.8678696282568,87.2471800288809,-2.32385659400775,21.8242693456956,1.00278278116538,1.0343038073634,0.998838493881829,16.938577047411,24.8837661170321,8.74806856926121,12.7703365163249,3.96218086677281,12.6449998044999,14.2027415232036,22.8849310699183,99.7081835006227,0.147427536802119,2.98716298386682,85.7231961813991,7.03568142613203,182.734579226131,13.2623380406475,1.41144280230105,-0.0122399292164462,14.7199704035261,11.7392764596118,31.7485011082824,10.8977516872115,20.7383119271684,524.615349057283,22.0111250720638,23.4191189656813,41.9896138758353,97.9880175681178,99.3975400435471,14.0007173765705,13.9868195110602,18.9921353111539,18.8680389743377,0.737060071220952,0.740292383149023,-1.19017225055253,195.126352403237,189.90562846483,165.984156454524,154.126511968937,30.2755762893505,35.7141189134993,3.9787543665967,260.796651382753,9.02750014589937
B85,69.5846644939208,72.7344466193149,22.3506327023024,-0.169621086330716,27.4239198982148,0.990897211668767,1.94431230164127,0.996807872726894,18.8217578530571,24.513678604157,7.29297741737721,12.1385759857154,3.74178941046194,11.8631417659573,15.6345418445785,24.7447766802893,98.0863993604758,1.45478462254974,2.80617628212895,79.4536112006266,8.86099715116075,180.918175717851,10.1636865849856,2.01069922717379,-0.00927055083070745,12.1451987292091,11.6344588101005,32.6153846989884,13.2031852809582,19.2030846581864,537.51712844338,14.3183275178636,16.8719012203445,42.4393217345562,108.226193686311,108.162427068599,12.5776960761306,12.4835309142946,16.0460537009062,16.0472804402752,0.785692517862586,0.780030836308407,-2.16073758353448,215.28631658847,220.140280687943,170.646935903725,176.746942028678,45.4581201577605,44.2087688359656,4.02823084688308,225.787972371535,9.34827863812742
B87,71.139931784498,73.0575600551814,-1.55869767223682,77.6943517328867,38.8670637293358,1.00397105214218,0.943926669569664,1.00194024979018,16.1063730490242,19.5245674757168,8.89633364422494,16.5708508774927,3.68032566240057,15.8513364460296,13.5798333729003,28.609124432544,94.8891876147152,1.93192007636917,4.07538039926563,75.108712157671,7.99390913340165,173.99648508905,11.1649342374292,0.973358202913349,-0.00788131420378289,13.5065924762501,5.55351999570841,33.7758944429882,7.53830565994222,27.1013196579417,484.593897829437,17.5698756042588,20.5681024792357,42.4707517256859,71.9632442820983,77.7872658393845,11.9001589097142,12.0139767830891,17.2006728180142,16.9882062571945,0.694186993219814,0.70830554767524,-0.364638409815758,203.546769081633,207.242160260296,156.080072446314,156.965867124972,47.7462492956786,50.0911323971467,4.04044328836054,224.703772499498,7.04013509692784
B88,77.6818873783626,84.1006383105199,24.0897062293177,3.23847968485607,34.6849871078774,0.99637294613278,1.06460053685858,1.00632571566177,16.9179476945382,32.8917120052074,NA,18.6563949403521,2.8568682551884,12.8278186171686,8.52055604183196,9.40805192182557,69.2070327464992,1.08126756539676,3.83910799877081,76.6962707052132,8.66998930699324,186.546146944908,15.2678469914861,1.8313932264582,0.500326753907223,14.8192121361088,16.9829139974805,28.689629804514,17.9050953112403,9.70156073833573,151.975772208724,21.1099908471817,30.1211847813657,41.0007039309344,92.0468884619251,101.000660509873,14.0721691639065,15.0542512271121,20.8629604727838,20.9255442979129,0.671490956310858,0.718658980697413,-2.96534218625385,189.042260204146,198.495071540596,163.894302314258,172.599057249787,25.9708912372161,27.5821262299336,2.00972712493876,18.6593647729669,NA
B90,72.9932088336732,76.1555594050925,-2.43571875622922,16.5319736628046,42.5276689065277,1.00097035473619,0.978747984955157,1.00294713427872,14.6504813405895,28.1911298002252,7.93195277533244,15.0726066341816,3.33626437047439,13.7219873802738,13.0880421717146,22.350690689473,90.839273900561,1.09903098903518,3.48355494598037,72.8811373577275,8.94121295612289,195.431151373178,12.8968487389144,1.35249036040621,-0.00635126686794185,14.8011298542308,12.175412631933,31.5690123362941,9.98534190407542,21.1892871469547,489.479774085675,17.959404415637,19.3279608121707,38.8975890714823,85.030815278302,83.5465752700802,14.3786638527716,14.0367510098513,19.3754622168224,19.0186856753063,0.740305395903531,0.736588903859508,-2.56099398952521,200.24046022326,201.856205122391,165.608387722403,166.082177117922,35.8255731165465,36.2831393529514,4.00777922934096,239.789035724634,8.48423732968305
B91,74.3005461532137,77.4666917293733,42.6268482410889,1.91730767484212,47.1443216468232,0.994665486016172,0.997488708450964,1.00192212806046,8.76544921485134,26.1191835252694,NA,9.47446298670736,3.41921743329482,9.28717493125458,13.1012909812295,17.0588938966989,98.0901115797322,0.870536193100617,4.00409830113628,64.459403698619,8.8373337825093,175.862273749176,12.9646961464565,2.01340289328042,-0.00998681876987214,15.2451228770527,12.5632047054413,27.5471306565147,10.2314858651866,16.9281897973775,326.159544993596,19.8219082469083,21.4414858480258,43.8577796267315,91.6055769109381,92.4681108012908,15.5493182598353,15.449257636751,20.9718464494565,20.3988672737798,0.7399562775566,0.759094147051628,-1.83738217972584,192.604415669128,192.974310470998,167.817518594952,166.607900795078,25.2150924498723,26.910542388822,3.99407491577349,198.089971435335,9.21137937960815
