GenotypeID,DaysToPollen_mean,DaysToSilk_mean,RootLodgingPct_mean,StalkLodgingPct_mean,PoorGerm_mean,PotentialPollenContamination_mean,EarsPerPlant_mean,CobWeightGrams_mean,HundredKernelMassGrams_mean,EarLengthCM_mean,EarWidthCM_mean,EarFilledLengthCM_mean,KernelRowNumber_mean,KernelsPerRow_mean,PercentFill_mean,LeafLengthCM_mean,LeafWidthCM_mean,PlantHeightCM_mean,ExtantLeafNumber1_mean,NodesWithBraceRoots_mean,TillersPerPlant_mean,ExtantLeafNumber2_mean,BranchesPerTassel_mean,TasselLengthCM_mean,BranchZoneLengthCM_mean,TasselSpikeLengthCM_mean,TotalGrainMassGrams_mean,Total.Weight.of.kernels..g._mean
DKMFD-13D,72.1458567977258,74.7962990790722,5.18488272395017,-0.195988991615017,-6.06067973585311e-12,0.0701315321708547,1.00672268269079,14.1803950366898,25.1946674264813,14.3250499362159,3.77119690673055,13.371325823632,12.7359831669967,25.526107045835,92.9672544265071,81.6074481524016,8.47617251786132,177.120827151578,12.0909516985333,1.18820370093279,0.00970363064465497,13.9446988649506,11.7470781014987,33.8187942929891,9.48989610526501,24.9506016740644,593.719874554031,302.1
DKMM402A,72.0986620639192,76.5094694614016,48.0254600684242,8.43324659687613,1.59890850559563e-12,0.0703270392823031,0.995553405633781,13.049947756299,24.9061593537195,13.8354379927286,3.91977134974808,12.9711082158131,14.4244805037888,24.553343207259,93.9889075820613,75.9498056933025,7.96682519838263,167.40524685855,11.7792048606051,1.24267727451316,0.0218819994664133,14.2532794451571,2.9888129805627,30.5671100220407,5.03139387051006,24.2337094637307,513.008140831854,326.8
DKNL001,70.9996241835971,71.8452429928904,13.2384408908976,2.42854715624273,2.44599722420968e-11,0.0699757906079217,0.990612156013385,14.4887589736862,23.7253229099105,13.0868786311545,3.83237097840138,12.0399131794288,14.6901145435336,24.8659838428271,91.9091807103474,75.4528579101612,7.55347960397728,174.345791742109,13.0930991312809,1.49178419079613,0.0103767583470974,14.6451466746504,5.87816504119967,29.6510444947777,7.10730668617775,21.9411931014646,592.114506167594,277
DKPB80,74.4541040627497,75.3837753191583,21.2069220230601,5.36516865386652,1.28292376722072e-11,0.0699473791702385,1.01063052994898,14.3839840357825,23.6010199334005,12.9634040848413,3.9497664001861,11.9026641429021,15.5523991058397,24.6733402124056,91.7138449347923,79.4348258171214,8.11660919961869,183.192842080094,13.2520773700658,1.68279665208962,0.0138772856004015,14.8503792685151,7.8383884581029,29.2673798633642,8.05463492892363,20.7710471694862,624.750316569555,353.9
DKWDAD1,71.6210009775658,72.7407498146644,8.61269168815724,4.985317776741,-1.74716387191243e-11,0.0698233744890048,0.991176933826341,15.9213592882883,23.5393651208448,14.1331613273438,4.07544519945904,13.1494674794676,15.1067843236172,27.1147005849621,93.2351229807248,78.5930533584551,7.47307393021219,170.466666632581,12.5316317384528,1.38302251059874,0.0151336516039728,14.3617691405499,7.12208354886654,31.3355537305525,8.63342950191038,22.9377342521855,655.950102238382,317.85
E8501,72.9313913625683,77.7323409322065,24.7917683349312,24.2705144013705,-1.75208111907743e-12,0.0703521881674312,1.01907058955209,13.0376413957475,24.573688646528,14.3067766998591,3.56223266868142,12.806614979278,12.5997740105938,25.3890932915538,90.2922917086656,73.6689440271734,8.58106948838309,172.729750872876,12.5043757938567,1.62148162392856,0.0185362141919253,13.5815274973511,5.54317671297524,32.8127142104133,7.01124311132218,25.5163482956351,510.001841400824,303.35
Eng-Li_Chih,68.7619388617031,69.3360028704314,45.464506830965,7.95800498405732,7.95275650888883e-12,0.0701225452021424,0.983428235680627,12.937635378115,22.4242622907785,13.5509056826,3.70628436524665,12.6986892961103,13.7084568696637,25.3596179812917,92.339835284249,81.3342921868661,8.98755687561618,168.015603253431,11.5760693431039,1.07149789650037,0.0208100426118001,13.1682525150359,16.0934100469239,32.2062080723682,10.297811011215,22.1926589180835,479.352528982918,214.4
EP1,64.972906243769,66.6422286364271,39.1135215094391,41.370422752179,-5.92973239954553e-12,0.070069952841739,1.00496984763622,10.0424740890471,21.423861760039,12.2628132997981,3.41138163330237,11.4376487198594,12.3763563257131,20.7053837865916,92.7143444858711,61.7495200446424,8.0953930271775,134.196208789295,10.9953193096927,1.24009053542533,0.0229633144704742,12.9691570309663,13.2745259017579,31.2753581631562,9.98921869264323,21.0560604165428,342.944984714034,156.2
F115,67.2125955255252,70.1017958822687,51.1882231593648,42.9000842838805,0.499999999810662,0.0700610439194134,0.992064414806951,12.029597761494,23.4264295430011,11.7337395969408,3.55753396923666,10.9942400252806,13.696900748485,20.4387685064878,93.5456189316687,61.9454999315803,8.33081901564737,140.1073043894,9.59139629598393,1.21634141131685,0.016019685482861,12.2988868411961,9.373500122692,29.7296515131497,7.68767145668226,20.964562365806,370.224896783115,121.8
F118,77.8007797109238,79.0074170665686,18.0536308200186,47.4840443103549,4.36321118124638e-13,0.0699754322810588,0.999080468748612,14.9532009771817,25.4132287087009,13.1763159357039,3.92049034221033,11.741210135056,14.595391224507,22.8735606431017,89.3935085612129,87.7920530232968,8.41638350356231,182.973091511099,12.8321301634486,1.84124082482965,0.019706605321067,14.627392839793,10.9625341368093,29.7971585059393,9.3029287057215,20.0527722321643,574.044600618496,276.05
F2834T,77.0159995657911,79.7644006768238,48.1449105047867,26.1843904469011,-4.47806722259081e-12,0.0701171560972615,0.986898344836292,11.4513736762919,25.9972609295594,13.3466772424343,3.63112810534734,12.3968871321109,12.3269673627542,22.1520775634605,91.6348529810495,82.5582377976324,7.94455621377567,178.625012392148,14.0827000751858,1.23410342243967,0.0201959118402172,14.6142321473309,12.549487633432,34.9853627797436,10.9225302333301,25.3933966704939,443.909372416511,194.85
F42,71.2190514623925,72.6077993530439,7.91436671862079,7.18243143805489,6.02905919633301e-12,0.0698961370100075,1.00044365999891,15.1447196783781,23.6081171218969,13.4980208511281,3.96050470681772,12.52221224297,15.1538614652176,25.9749331140366,92.6952388625071,78.2899887504335,7.98498532319395,181.25195275517,12.5551719798007,1.66484580269826,0.0156390599141305,14.3278396774654,6.10270092616566,30.366359675265,7.85040924106505,22.4195898987956,633.335660202655,205.2
F7,60.3525940551902,60.9347047728203,62.2854329349991,11.1273295330303,-6.88060719511441e-13,0.0700462250300797,1.00646750825197,9.16118247037926,20.891682907807,12.3267203842834,3.36189343179449,11.1742960983202,11.8974886076269,19.2070289970267,90.8388376911484,69.5108844257612,6.63208366204991,127.507351939671,7.89476041876219,0.758547771847593,0.021764403026787,11.4607514921043,3.82823193171302,32.2640242198461,6.3952696382698,25.3732508126584,292.414701319522,122.3
FBLA,71.6772435843412,73.1980464715358,16.222181015008,6.61823424163819,1.47417494877899e-11,0.0700146206650787,0.998673621035278,15.9294893557897,24.3256738527355,13.8822155934082,3.78378500328408,12.394576105992,13.894260264673,24.5185041600385,89.6175587383562,76.847552082789,7.59168865651018,177.750574479926,13.0799387169974,1.33630333127389,0.0103392860395102,14.7214672550364,6.73804099711748,31.3059080211233,7.5922584938134,23.4532684921236,567.497078133777,257.1
FBLL,72.2623257504794,73.1244596703617,13.7100785689597,2.58424120720778,-2.20612451917734e-11,0.0698718259505422,1.0158046761626,14.5098001591,23.609085109859,13.5322442671608,3.9628890404088,12.061357918242,15.1608513412193,24.5351429352455,89.5053361928583,78.7208414553406,7.94414619757165,175.559154236474,12.759823678945,1.46144261711822,0.00678216081307713,13.8947619261533,6.16479781843156,29.9955929058799,7.76329356882465,21.7530828891363,612.173927131501,197.25
Fe,75.8608717070835,78.5647924166414,20.2943835750379,34.6854120738195,-5.35821387259716e-13,0.0701028413222366,0.999354444287248,16.4187219058704,22.1114107236507,13.6535037459767,3.83228589709133,12.4258099257174,14.0119613889441,22.8497808823347,90.8685295681333,70.541806702608,6.97005491780441,164.290356251396,12.6175986367534,1.34520750049186,0.0144491456118012,14.5802784499548,16.4661255217683,30.9246097073021,10.2656487910641,20.4546592846867,438.560287031103,164.3
FR19,70.2375195646268,72.1169285409177,22.8665729121493,50.6130618910726,-4.42286485213828e-12,0.0700203404041191,0.978918371069053,13.4209330390429,21.7780437997036,14.2989101748204,3.7356573060454,12.700610294685,15.0261867219423,27.1433170273111,88.9192592317487,74.5073687211493,9.03914395917789,181.413347184289,13.1287390031869,1.06777175704076,0.0129828915683547,14.9152388819854,8.97429507709317,31.9729345102263,8.72147484192681,23.0480701312157,504.937957223361,192.1
G22_T122,61.8684799303208,63.7840619273655,42.8698204528935,40.7311899011518,9.77087161180279e-12,0.070054000008044,0.933899788723136,10.3831940352276,21.4485812070493,11.0477866356598,3.27025507501064,9.56184335568784,12.4642806855049,18.8260347663408,86.9374391834438,65.6141605755287,7.39757147570683,149.383935131065,10.6438908947467,0.807647438899033,0.0230219202030055,12.4626673339112,19.2726804907262,30.4405506779402,9.56967289305427,20.2906332215812,278.988132939318,127.75
G3_T5a,59.5712946073726,59.2202699764134,18.0758214792121,73.4430587740588,9.13080722142467e-12,0.0700563303404217,1.00028618971857,9.14426212681836,19.8817524730244,12.1227274340256,3.04387566047593,11.1961801665029,10.6213954819494,20.5159489800502,91.7102096318223,62.800882608328,6.66372297586065,140.677069600402,9.48160224115567,1.0126304224013,0.0257318110416362,11.3127952282771,8.69480480350952,31.2426215494663,9.88366044198903,21.1797902659237,272.914669537008,79.4
GE129,77.4492157244957,83.2430610028721,25.676546185224,63.3500660401312,-3.17250392622981e-12,0.0700962767758879,1.01185054608753,11.9652908989131,24.8100209184707,11.2955691247023,3.69215538470536,9.87879688541035,12.7783260048754,18.9095454997825,88.2213332708307,73.0802625281295,8.67773471720383,183.80319165403,14.7566646868838,1.25354708485386,0.0198675057155991,16.3544175453266,20.1804424378987,31.6742479664814,11.3601719572699,20.6847225923463,354.202943465681,91.7
GE54,77.6222097615056,82.6702495192783,21.0347509327317,48.6516468792217,4.23015095174506e-12,0.0701393240692783,1.03573104154934,12.8180094428553,22.7825589560243,11.6103839595357,3.72437828232112,10.5467067305855,14.3712384741187,20.9153480783936,91.0526569395935,82.2810315736421,9.24972248615894,171.160284749466,12.6819543840082,1.58541486910015,0.0199061270166466,15.3404336892537,16.5042880911173,30.5392755230441,11.7811545500921,18.8316877510167,425.33807559775,225.2
H105W,70.4468569196315,74.144390792963,17.0084103033795,13.7231681053375,1.6287700355111e-12,0.0699982032986518,1.00522021573647,13.8560421009441,23.1684352758379,13.5741996394452,3.69947018309633,12.1515102142269,13.7919523928874,22.7853260821479,89.333051212898,79.9858935373109,7.03354515674531,171.302598844991,13.5248375765547,1.25648359515303,0.0176774839754827,14.4777818425845,9.86491299670989,30.3637036486211,8.93362126985693,21.3416437079573,486.150117088125,215.55
H110,80.5028345362122,83.9202612484002,56.8859941592956,7.88575184039237,7.40992336933921e-12,0.0700373327256674,0.998238371900901,10.1727722362645,21.9631277405457,12.0869985855351,3.48630558501615,11.0090011145724,12.9911721948375,22.503146562273,91.4160967266723,77.2991184529188,7.41079217475805,172.224962199204,13.3267664207454,1.77169212039661,0.0183628494043022,14.8227411265803,9.07373630839117,30.7932786184439,9.2188124199101,20.9073601409389,392.321372692171,198.1
H113,72.9774700845892,79.2968653052323,29.9330282723532,8.68830372962173,-2.21308735226522e-12,0.0701193530770166,1.00241787432535,12.9190549081039,24.3242426107335,11.3091087942566,3.6726391733917,10.0755094788742,14.2997692342944,19.9164635144188,89.9436946733057,79.1908636749045,8.05940891005078,168.860091614821,12.6368867209476,1.73753969573994,0.0195810353214544,14.5855747500576,9.64322352645701,34.154449581141,9.65332758923396,25.3921110585906,363.11714555357,151.05
H114,73.532980128997,75.4240014675178,7.54063007913374,46.308383438797,9.8107667823033e-12,0.0701324490779148,1.01051928228946,14.0597164297595,26.2586295006567,12.6982041234662,3.71795437816031,11.6543523777017,13.0334695535829,22.9749344961916,92.4894485714127,70.5816641369447,8.26521848160929,164.091272277473,13.3666229758616,1.19622359271455,0.0146294668886627,15.2375988044106,6.37385891206518,30.2725236765679,6.52920391577153,23.0189959345736,504.280403026115,240.45
